"name","kingdom","phylum","class","order","family","genus","species"
"Plectroglyphidodon_imparipennis","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon imparipennis"
"Plectroglyphidodon_johnstonianus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon johnstonianus"
"Plectroglyphidodon_lacrymatus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon lacrymatus"
"Plectroglyphidodon_leucozonus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon leucozonus"
"Plectroglyphidodon_phoenixensis","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon phoenixensis"
"Plectropomus_areolatus","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Plectropomus","Plectropomus areolatus"
"Plectropomus_laevis","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Plectropomus","Plectropomus laevis"
"Plectropomus_leopardus","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Plectropomus","Plectropomus leopardus"
"Plectropomus_maculatus","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Plectropomus","Plectropomus maculatus"
"Plectropomus_oligacanthus","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Plectropomus","Plectropomus oligacanthus"
"Plectropomus_pessuliferus","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Plectropomus","Plectropomus pessuliferus"
"Pleurosicya_elongata","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Pleurosicya","Pleurosicya elongata"
"Pleurosicya_mossambica","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Pleurosicya","Pleurosicya mossambica"
"Plotosus_canius","Animalia","Chordata","Actinopterygii","Siluriformes","Plotosidae","Plotosus","Plotosus canius"
"Plotosus_japonicus","Animalia","Chordata","Actinopterygii","Siluriformes","Plotosidae","Plotosus","Plotosus japonicus"
"Plotosus_lineatus","Animalia","Chordata","Actinopterygii","Siluriformes","Plotosidae","Plotosus","Plotosus lineatus"
"Pollachius_pollachius","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius pollachius"
"Pollachius_virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens"
"Polysteganus_praeorbitalis","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Polysteganus","Polysteganus praeorbitalis"
"Polysteganus_undulosus","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Polysteganus","Polysteganus undulosus"
"Pomacanthus_arcuatus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus arcuatus"
"Pomacanthus_imperator","Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus imperator"
"Pomacanthus_navarchus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus navarchus"
"Pomacanthus_paru","Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus paru"
"Pomacanthus_semicirculatus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus semicirculatus"
"Pomacanthus_sexstriatus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus sexstriatus"
"Pomacanthus_xanthometopon","Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus xanthometopon"
"Pomacanthus_zonipectus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","Pomacanthus zonipectus"
"Pomacentrus_adelus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus adelus"
"Pomacentrus_albimaculus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus albimaculus"
"Pomacentrus_alexanderae","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus alexanderae"
"Pomacentrus_alleni","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus alleni"
"Pomacentrus_amboinensis","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus amboinensis"
"Pomacentrus_aurifrons","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus aurifrons"
"Pomacentrus_auriventris","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus auriventris"
"Pomacentrus_australis","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus australis"
"Pomacentrus_baenschi","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus baenschi"
"Pomacentrus_bankanensis","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus bankanensis"
"Pomacentrus_brachialis","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus brachialis"
"Pomacentrus_burroughi","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus burroughi"
"Pomacentrus_caeruleus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus caeruleus"
"Pomacentrus_callainus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus callainus"
"Pomacentrus_chrysurus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus chrysurus"
"Pomacentrus_coelestis","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus coelestis"
"Pomacentrus_cuneatus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus cuneatus"
"Pomacentrus_grammorhynchus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus grammorhynchus"
"Pomacentrus_imitator","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus imitator"
"Pomacentrus_indicus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus indicus"
"Pomacentrus_lepidogenys","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus lepidogenys"
"Pomacentrus_microspilus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus microspilus"
"Pomacentrus_milleri","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus milleri"
"Pomacentrus_moluccensis","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus moluccensis"
"Pomacentrus_nagasakiensis","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus nagasakiensis"
"Pomacentrus_nigromanus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus nigromanus"
"Pomacentrus_nigromarginatus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus nigromarginatus"
"Pomacentrus_opisthostigma","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus opisthostigma"
"Pomacentrus_pavo","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus pavo"
"Pomacentrus_philippinus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus philippinus"
"Pomacentrus_reidi","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus reidi"
"Pomacentrus_simsiang","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus simsiang"
"Pomacentrus_smithi","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus smithi"
"Pomacentrus_spilotoceps","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus spilotoceps"
"Pomacentrus_sulfureus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus sulfureus"
"Pomacentrus_trichrourus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus trichrourus"
"Pomacentrus_trilineatus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus trilineatus"
"Pomacentrus_tripunctatus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus tripunctatus"
"Pomacentrus_vaiuli","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus vaiuli"
"Pomacentrus_wardi","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","Pomacentrus wardi"
"Pomachromis_fuscidorsalis","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomachromis","Pomachromis fuscidorsalis"
"Pomachromis_richardsoni","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Pomachromis","Pomachromis richardsoni"
"Pomadasys_incisus","Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Pomadasys","Pomadasys incisus"
"Pomatomus_saltatrix","Animalia","Chordata","Actinopterygii","Perciformes","Pomatomidae","Pomatomus","Pomatomus saltatrix"
"Pomatoschistus_minutus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Pomatoschistus","Pomatoschistus minutus"
"Pomatoschistus_pictus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Pomatoschistus","Pomatoschistus pictus"
"Porichthys_notatus","Animalia","Chordata","Actinopterygii","Batrachoidiformes","Batrachoididae","Porichthys","Porichthys notatus"
"Praealticus_natalis","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Praealticus","Praealticus natalis"
"Premnas_biaculeatus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Premnas","Premnas biaculeatus"
"Priacanthus_blochii","Animalia","Chordata","Actinopterygii","Perciformes","Priacanthidae","Priacanthus","Priacanthus blochii"
"Priacanthus_hamrur","Animalia","Chordata","Actinopterygii","Perciformes","Priacanthidae","Priacanthus","Priacanthus hamrur"
"Priolepis_ascensionis","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Priolepis","Priolepis ascensionis"
"Prionotus_miles","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Triglidae","Prionotus","Prionotus miles"
"Prionurus_laticlavius","Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Prionurus","Prionurus laticlavius"
"Prionurus_maculatus","Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Prionurus","Prionurus maculatus"
"Prionurus_microlepidotus","Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Prionurus","Prionurus microlepidotus"
"Prionurus_punctatus","Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Prionurus","Prionurus punctatus"
"Prionurus_scalprum","Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Prionurus","Prionurus scalprum"
"Pristiapogon_exostigma","Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Pristiapogon","Pristiapogon exostigma"
"Pristiapogon_kallopterus","Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Pristiapogon","Pristiapogon kallopterus"
"Pristicon_trimaculatus","Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Pristicon","Pristicon trimaculatus"
"Prognathodes_aculeatus","Animalia","Chordata","Actinopterygii","Perciformes","Chaetodontidae","Prognathodes","Prognathodes aculeatus"
"Prognathodes_falcifer","Animalia","Chordata","Actinopterygii","Perciformes","Chaetodontidae","Prognathodes","Prognathodes falcifer"
"Prolatilus_jugularis","Animalia","Chordata","Actinopterygii","Perciformes","Pinguipedidae","Prolatilus","Prolatilus jugularis"
"Psammoperca_waigiensis","Animalia","Chordata","Actinopterygii","Perciformes","Latidae","Psammoperca","Psammoperca waigiensis"
"Pseudanthias_bicolor","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias bicolor"
"Pseudanthias_dispar","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias dispar"
"Pseudanthias_evansi","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias evansi"
"Pseudanthias_hiva","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias hiva"
"Pseudanthias_huchtii","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias huchtii"
"Pseudanthias_hypselosoma","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias hypselosoma"
"Pseudanthias_ignitus","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias ignitus"
"Pseudanthias_lori","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias lori"
"Pseudanthias_mooreanus","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias mooreanus"
"Pseudanthias_olivaceus","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias olivaceus"
"Pseudanthias_pascalus","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias pascalus"
"Pseudanthias_pictilis","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias pictilis"
"Pseudanthias_pleurotaenia","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias pleurotaenia"
"Pseudanthias_regalis","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias regalis"
"Pseudanthias_rubrizonatus","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias rubrizonatus"
"Pseudanthias_squamipinnis","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias squamipinnis"
"Pseudanthias_taeniatus","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias taeniatus"
"Pseudanthias_tuka","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Pseudanthias","Pseudanthias tuka"
"Pseudobalistes_flavimarginatus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Pseudobalistes","Pseudobalistes flavimarginatus"
"Pseudobalistes_fuscus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Pseudobalistes","Pseudobalistes fuscus"
"Pseudobalistes_naufragium","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Pseudobalistes","Pseudobalistes naufragium"
"Pseudoblennius_cottoides","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Pseudoblennius","Pseudoblennius cottoides"
"Pseudocaranx_dentex","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Pseudocaranx","Pseudocaranx dentex"
"Pseudocaranx_georgianus","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Pseudocaranx","Pseudocaranx georgianus"
"Pseudocaranx_wrighti","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Pseudocaranx","Pseudocaranx wrighti"
"Pseudocheilinops_ataenia","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudocheilinops","Pseudocheilinops ataenia"
"Pseudocheilinus_evanidus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudocheilinus","Pseudocheilinus evanidus"
"Pseudocheilinus_hexataenia","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudocheilinus","Pseudocheilinus hexataenia"
"Pseudocheilinus_ocellatus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudocheilinus","Pseudocheilinus ocellatus"
"Pseudocheilinus_octotaenia","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudocheilinus","Pseudocheilinus octotaenia"
"Pseudocheilinus_tetrataenia","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudocheilinus","Pseudocheilinus tetrataenia"
"Pseudochromis_ammeri","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","Pseudochromis ammeri"
"Pseudochromis_bitaeniatus","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","Pseudochromis bitaeniatus"
"Pseudochromis_cyanotaenia","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","Pseudochromis cyanotaenia"
"Pseudochromis_elongatus","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","Pseudochromis elongatus"
"Pseudochromis_flavivertex","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","Pseudochromis flavivertex"
"Pseudochromis_fridmani","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","Pseudochromis fridmani"
"Pseudochromis_fuscus","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","Pseudochromis fuscus"
"Pseudochromis_marshallensis","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","Pseudochromis marshallensis"
"Pseudochromis_olivaceus","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","Pseudochromis olivaceus"
"Pseudochromis_pesi","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","Pseudochromis pesi"
"Pseudochromis_springeri","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","Pseudochromis springeri"
"Pseudochromis_wilsoni","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","Pseudochromis wilsoni"
"Pseudocoris_aurantiofasciata","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudocoris","Pseudocoris aurantiofasciata"
"Pseudocoris_bleekeri","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudocoris","Pseudocoris bleekeri"
"Pseudocoris_yamashiroi","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudocoris","Pseudocoris yamashiroi"
"Pseudodax_moluccanus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudodax","Pseudodax moluccanus"
"Pseudojuloides_atavai","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudojuloides","Pseudojuloides atavai"
"Pseudojuloides_cerasinus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudojuloides","Pseudojuloides cerasinus"
"Pseudojuloides_elongatus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudojuloides","Pseudojuloides elongatus"
"Pseudolabrus_biserialis","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudolabrus","Pseudolabrus biserialis"
"Pseudolabrus_fuentesi","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudolabrus","Pseudolabrus fuentesi"
"Pseudolabrus_guentheri","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudolabrus","Pseudolabrus guentheri"
"Pseudolabrus_luculentus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudolabrus","Pseudolabrus luculentus"
"Pseudolabrus_miles","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudolabrus","Pseudolabrus miles"
"Pseudolabrus_rubicundus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudolabrus","Pseudolabrus rubicundus"
"Pseudolabrus_semifasciatus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudolabrus","Pseudolabrus semifasciatus"
"Pseudolabrus_sieboldi","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pseudolabrus","Pseudolabrus sieboldi"
"Pseudopercis_semifasciata","Animalia","Chordata","Actinopterygii","Perciformes","Pinguipedidae","Pseudopercis","Pseudopercis semifasciata"
"Pseudophycis_bachus","Animalia","Chordata","Actinopterygii","Gadiformes","Moridae","Pseudophycis","Pseudophycis bachus"
"Pseudophycis_barbata","Animalia","Chordata","Actinopterygii","Gadiformes","Moridae","Pseudophycis","Pseudophycis barbata"
"Pseudotolithus_senegalensis","Animalia","Chordata","Actinopterygii","Perciformes","Sciaenidae","Pseudotolithus","Pseudotolithus senegalensis"
"Pseudupeneus_grandisquamis","Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Pseudupeneus","Pseudupeneus grandisquamis"
"Pseudupeneus_maculatus","Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Pseudupeneus","Pseudupeneus maculatus"
"Pseudupeneus_prayensis","Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Pseudupeneus","Pseudupeneus prayensis"
"Psilotris_boehlkei","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Psilotris","Psilotris boehlkei"
"Pteragogus_aurigarius","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pteragogus","Pteragogus aurigarius"
"Pteragogus_cryptus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pteragogus","Pteragogus cryptus"
"Pteragogus_enneacanthus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pteragogus","Pteragogus enneacanthus"
"Pteragogus_flagellifer","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Pteragogus","Pteragogus flagellifer"
"Pterapogon_kauderni","Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Pterapogon","Pterapogon kauderni"
"Ptereleotris_calliura","Animalia","Chordata","Actinopterygii","Perciformes","Microdesmidae","Ptereleotris","Ptereleotris calliura"
"Ptereleotris_evides","Animalia","Chordata","Actinopterygii","Perciformes","Microdesmidae","Ptereleotris","Ptereleotris evides"
"Ptereleotris_hanae","Animalia","Chordata","Actinopterygii","Perciformes","Microdesmidae","Ptereleotris","Ptereleotris hanae"
"Ptereleotris_heteroptera","Animalia","Chordata","Actinopterygii","Perciformes","Microdesmidae","Ptereleotris","Ptereleotris heteroptera"
"Ptereleotris_microlepis","Animalia","Chordata","Actinopterygii","Perciformes","Microdesmidae","Ptereleotris","Ptereleotris microlepis"
"Ptereleotris_monoptera","Animalia","Chordata","Actinopterygii","Perciformes","Microdesmidae","Ptereleotris","Ptereleotris monoptera"
"Ptereleotris_zebra","Animalia","Chordata","Actinopterygii","Perciformes","Microdesmidae","Ptereleotris","Ptereleotris zebra"
"Pterocaesio_chrysozona","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Pterocaesio","Pterocaesio chrysozona"
"Pterocaesio_digramma","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Pterocaesio","Pterocaesio digramma"
"Pterocaesio_marri","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Pterocaesio","Pterocaesio marri"
"Pterocaesio_pisang","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Pterocaesio","Pterocaesio pisang"
"Pterocaesio_randalli","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Pterocaesio","Pterocaesio randalli"
"Pterocaesio_tessellata","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Pterocaesio","Pterocaesio tessellata"
"Pterocaesio_tile","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Pterocaesio","Pterocaesio tile"
"Pterocaesio_trilineata","Animalia","Chordata","Actinopterygii","Perciformes","Caesionidae","Pterocaesio","Pterocaesio trilineata"
"Pterogobius_zacalles","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Pterogobius","Pterogobius zacalles"
"Pterogymnus_laniarius","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Pterogymnus","Pterogymnus laniarius"
"Pterois_antennata","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Scorpaenidae","Pterois","Pterois antennata"
"Pterois_miles","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Scorpaenidae","Pterois","Pterois miles"
"Pterois_radiata","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Scorpaenidae","Pterois","Pterois radiata"
"Pterois_volitans","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Scorpaenidae","Pterois","Pterois volitans"
"Pygoplites_diacanthus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Pygoplites","Pygoplites diacanthus"
"Quassiremus_evionthas","Animalia","Chordata","Actinopterygii","Anguilliformes","Ophichthidae","Quassiremus","Quassiremus evionthas"
"Rachycentron_canadum","Animalia","Chordata","Actinopterygii","Perciformes","Rachycentridae","Rachycentron","Rachycentron canadum"
"Rastrelliger_kanagurta","Animalia","Chordata","Actinopterygii","Perciformes","Scombridae","Rastrelliger","Rastrelliger kanagurta"
"Remora_remora","Animalia","Chordata","Actinopterygii","Perciformes","Echeneidae","Remora","Remora remora"
"Repomucenus_calcaratus","Animalia","Chordata","Actinopterygii","Perciformes","Callionymidae","Repomucenus","Repomucenus calcaratus"
"Rhabdamia_gracilis","Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Rhabdamia","Rhabdamia gracilis"
"Rhabdosargus_holubi","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Rhabdosargus","Rhabdosargus holubi"
"Rhabdosargus_sarba","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Rhabdosargus","Rhabdosargus sarba"
"Rhacochilus_toxotes","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Rhacochilus","Rhacochilus toxotes"
"Rhacochilus_vacca","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Rhacochilus","Rhacochilus vacca"
"Rhinecanthus_aculeatus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Rhinecanthus","Rhinecanthus aculeatus"
"Rhinecanthus_assasi","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Rhinecanthus","Rhinecanthus assasi"
"Rhinecanthus_lunula","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Rhinecanthus","Rhinecanthus lunula"
"Rhinecanthus_rectangulus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Rhinecanthus","Rhinecanthus rectangulus"
"Rhinecanthus_verrucosus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Rhinecanthus","Rhinecanthus verrucosus"
"Rhinogobiops_nicholsii","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Rhinogobiops","Rhinogobiops nicholsii"
"Rhinomuraena_quaesita","Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Rhinomuraena","Rhinomuraena quaesita"
"Rhomboplites_aurorubens","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Rhomboplites","Rhomboplites aurorubens"
"Rhycherus_filamentosus","Animalia","Chordata","Actinopterygii","Lophiiformes","Antennariidae","Rhycherus","Rhycherus filamentosus"
"Rhynchostracion_nasus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Ostraciidae","Rhynchostracion","Rhynchostracion nasus"
"Ruanoho_whero","Animalia","Chordata","Actinopterygii","Perciformes","Tripterygiidae","Ruanoho","Ruanoho whero"
"Rypticus_bicolor","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Rypticus","Rypticus bicolor"
"Rypticus_courtenayi","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Rypticus","Rypticus courtenayi"
