acc_sci_name;kingdom;phylum;class;order;family;genus;species;rls;iucn;included
Amphiprion_akallopisos;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion akallopisos;1;0;1
Amphiprion_akindynos;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion akindynos;1;0;1
Amphiprion_allardi;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion allardi;1;0;1
Amphiprion_bicinctus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion bicinctus;1;0;1
Amphiprion_chrysopterus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion chrysopterus;1;0;1
Amphiprion_clarkii;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion clarkii;1;0;1
Amphiprion_ephippium;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion ephippium;1;0;1
Amphiprion_frenatus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion frenatus;1;0;1
Amphiprion_fuscocaudatus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion fuscocaudatus;1;0;1
Amphiprion_latezonatus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion latezonatus;1;0;1
Amphiprion_leucokranos;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion leucokranos;1;0;1
Amphiprion_mccullochi;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion mccullochi;1;0;1
Amphiprion_melanopus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion melanopus;1;0;1
Amphiprion_nigripes;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion nigripes;1;0;1
Amphiprion_ocellaris;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion ocellaris;1;0;1
Amphiprion_percula;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion percula;1;0;1
Amphiprion_perideraion;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion perideraion;1;0;1
Amphiprion_rubrocinctus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion rubrocinctus;1;0;1
Amphiprion_sandaracinos;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion sandaracinos;1;0;1
Amphiprion_tricinctus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Amphiprion;Amphiprion tricinctus;0;0;0
Anampses_caeruleopunctatus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Anampses;Anampses caeruleopunctatus;1;0;1
Anampses_chrysocephalus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Anampses;Anampses chrysocephalus;0;0;0
Anampses_cuvier;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Anampses;Anampses cuvier;1;0;1
Anampses_elegans;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Anampses;Anampses elegans;1;0;1
Anampses_femininus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Anampses;Anampses femininus;1;0;1
Anampses_geographicus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Anampses;Anampses geographicus;1;0;1
Anampses_lennardi;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Anampses;Anampses lennardi;1;0;1
Anampses_lineatus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Anampses;Anampses lineatus;1;0;1
Anampses_melanurus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Anampses;Anampses melanurus;1;0;1
Anampses_meleagrides;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Anampses;Anampses meleagrides;1;0;1
Anampses_neoguinaicus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Anampses;Anampses neoguinaicus;1;0;1
Anampses_twistii;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Anampses;Anampses twistii;1;0;1
Anarrhichthys_ocellatus;Animalia;Chordata;Actinopterygii;Perciformes;Anarhichadidae;Anarrhichthys;Anarrhichthys ocellatus;1;0;1
Anisotremus_caesius;Animalia;Chordata;Actinopterygii;Perciformes;Haemulidae;Anisotremus;Anisotremus caesius;1;0;1
Anisotremus_davidsonii;Animalia;Chordata;Actinopterygii;Perciformes;Haemulidae;Anisotremus;Anisotremus davidsonii;1;0;1
Anisotremus_interruptus;Animalia;Chordata;Actinopterygii;Perciformes;Haemulidae;Anisotremus;Anisotremus interruptus;1;0;1
Anisotremus_scapularis;Animalia;Chordata;Actinopterygii;Perciformes;Haemulidae;Anisotremus;Anisotremus scapularis;1;0;1
Anisotremus_surinamensis;Animalia;Chordata;Actinopterygii;Perciformes;Haemulidae;Anisotremus;Anisotremus surinamensis;1;0;1
Anisotremus_taeniatus;Animalia;Chordata;Actinopterygii;Perciformes;Haemulidae;Anisotremus;Anisotremus taeniatus;1;0;1
Anisotremus_virginicus;Animalia;Chordata;Actinopterygii;Perciformes;Haemulidae;Anisotremus;Anisotremus virginicus;1;0;1
Anoplocapros_amygdaloides;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Aracanidae;Anoplocapros;Anoplocapros amygdaloides;1;0;1
Anoplocapros_inermis;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Aracanidae;Anoplocapros;Anoplocapros inermis;1;0;1
Anoplocapros_lenticularis;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Aracanidae;Anoplocapros;Anoplocapros lenticularis;1;0;1
Anyperodon_leucogrammicus;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Anyperodon;Anyperodon leucogrammicus;1;0;1
Aphareus_furca;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Aphareus;Aphareus furca;1;0;1
Aphareus_rutilans;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Aphareus;Aphareus rutilans;1;0;1
Aploactisoma_milesii;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Aploactinidae;Aploactisoma;Aploactisoma milesii;1;0;1
Aplodactylus_arctidens;Animalia;Chordata;Actinopterygii;Perciformes;Aplodactylidae;Aplodactylus;Aplodactylus arctidens;1;0;1
Aplodactylus_etheridgii;Animalia;Chordata;Actinopterygii;Perciformes;Aplodactylidae;Aplodactylus;Aplodactylus etheridgii;1;0;1
Aplodactylus_lophodon;Animalia;Chordata;Actinopterygii;Perciformes;Aplodactylidae;Aplodactylus;Aplodactylus lophodon;1;0;1
Aplodactylus_westralis;Animalia;Chordata;Actinopterygii;Perciformes;Aplodactylidae;Aplodactylus;Aplodactylus westralis;1;0;1
Apogon_atradorsatus;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Apogon;Apogon atradorsatus;1;0;1
Apogon_atricaudus;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Apogon;Apogon atricaudus;1;0;1
Apogon_binotatus;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Apogon;Apogon binotatus;1;0;1
Apogon_coccineus;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Apogon;Apogon coccineus;0;0;0
Apogon_dovii;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Apogon;Apogon dovii;1;0;1
Apogon_imberbis;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Apogon;Apogon imberbis;1;0;1
Apogon_lachneri;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Apogon;Apogon lachneri;1;0;1
Apogon_maculatus;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Apogon;Apogon maculatus;1;0;1
Apogon_pacificus;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Apogon;Apogon pacificus;1;0;1
Apogon_retrosella;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Apogon;Apogon retrosella;1;0;1
Apogon_townsendi;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Apogon;Apogon townsendi;1;0;1
Apogonichthyoides_timorensis;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Apogonichthyoides;Apogonichthyoides timorensis;1;0;1
Apogonichthys_ocellatus;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Apogonichthys;Apogonichthys ocellatus;0;0;0
Apolemichthys_arcuatus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacanthidae;Apolemichthys;Apolemichthys arcuatus;0;0;0
Apolemichthys_griffisi;Animalia;Chordata;Actinopterygii;Perciformes;Pomacanthidae;Apolemichthys;Apolemichthys griffisi;0;0;0
Apolemichthys_trimaculatus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacanthidae;Apolemichthys;Apolemichthys trimaculatus;1;0;1
Apolemichthys_xanthopunctatus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacanthidae;Apolemichthys;Apolemichthys xanthopunctatus;0;0;0
Apolemichthys_xanthotis;Animalia;Chordata;Actinopterygii;Perciformes;Pomacanthidae;Apolemichthys;Apolemichthys xanthotis;0;0;0
Aprion_virescens;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Aprion;Aprion virescens;1;0;1
Aptychotrema_rostrata;Animalia;Chordata;Elasmobranchii;Rajiformes;Rhinobatidae;Aptychotrema;Aptychotrema rostrata;1;0;0
Aracana_aurita;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Aracanidae;Aracana;Aracana aurita;1;0;1
Aracana_ornata;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Aracanidae;Aracana;Aracana ornata;1;0;1
Archamia_bleekeri;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Archamia;Archamia bleekeri;1;0;1
Arenigobius_frenatus;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Arenigobius;Arenigobius frenatus;1;0;1
Argyrosomus_hololepidotus;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Argyrosomus;Argyrosomus hololepidotus;0;1;1
Argyrosomus_japonicus;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Argyrosomus;Argyrosomus japonicus;1;0;1
Arnoglossus_bassensis;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Bothidae;Arnoglossus;Arnoglossus bassensis;1;0;0
Arothron_caeruleopunctatus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Arothron;Arothron caeruleopunctatus;1;0;1
Arothron_diadematus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Arothron;Arothron diadematus;1;0;1
Arothron_hispidus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Arothron;Arothron hispidus;1;0;1
Arothron_immaculatus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Arothron;Arothron immaculatus;0;0;0
Arothron_inconditus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Arothron;Arothron inconditus;0;1;1
Arothron_manilensis;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Arothron;Arothron manilensis;1;0;1
Arothron_mappa;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Arothron;Arothron mappa;1;0;1
Arothron_meleagris;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Arothron;Arothron meleagris;1;0;1
Arothron_nigropunctatus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Arothron;Arothron nigropunctatus;1;0;1
Arothron_stellatus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Arothron;Arothron stellatus;1;0;1
Arripis_georgianus;Animalia;Chordata;Actinopterygii;Perciformes;Arripidae;Arripis;Arripis georgianus;1;0;1
Arripis_trutta;Animalia;Chordata;Actinopterygii;Perciformes;Arripidae;Arripis;Arripis trutta;1;0;1
Arripis_truttacea;Animalia;Chordata;Actinopterygii;Perciformes;Arripidae;Arripis;Arripis truttacea;1;0;1
Arripis_xylabion;Animalia;Chordata;Actinopterygii;Perciformes;Arripidae;Arripis;Arripis xylabion;1;0;1
Artedius_harringtoni;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Cottidae;Artedius;Artedius harringtoni;1;0;1
Aspasmogaster_tasmaniensis;Animalia;Chordata;Actinopterygii;Gobiesociformes;Gobiesocidae;Aspasmogaster;Aspasmogaster tasmaniensis;1;0;1
Aspidontus_dussumieri;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Aspidontus;Aspidontus dussumieri;1;0;1
Aspidontus_taeniatus;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Aspidontus;Aspidontus taeniatus;1;0;1
Assessor_flavissimus;Animalia;Chordata;Actinopterygii;Perciformes;Plesiopidae;Assessor;Assessor flavissimus;1;0;1
Assessor_macneilli;Animalia;Chordata;Actinopterygii;Perciformes;Plesiopidae;Assessor;Assessor macneilli;1;0;1
Assessor_randalli;Animalia;Chordata;Actinopterygii;Perciformes;Plesiopidae;Assessor;Assessor randalli;1;0;1
Assiculus_punctatus;Animalia;Chordata;Actinopterygii;Perciformes;Pseudochromidae;Assiculus;Assiculus punctatus;1;0;1
Asterorhombus_intermedius;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Bothidae;Asterorhombus;Asterorhombus intermedius;1;0;0
Asterropteryx_ensifera;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Asterropteryx;Asterropteryx ensifera;0;0;0
Asterropteryx_semipunctata;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Asterropteryx;Asterropteryx semipunctata;0;0;0
Asterropteryx_striata;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Asterropteryx;Asterropteryx striata;1;0;1
Asymbolus_analis;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Pentanchidae;Asymbolus;Asymbolus analis;1;0;0
Atelomycterus_baliensis;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Scyliorhinidae;Atelomycterus;Atelomycterus baliensis;0;1;0
Atherina_hepsetus;Animalia;Chordata;Actinopterygii;Atheriniformes;Atherinidae;Atherina;Atherina hepsetus;1;0;1
Atherina_presbyter;Animalia;Chordata;Actinopterygii;Atheriniformes;Atherinidae;Atherina;Atherina presbyter;1;0;1
Atherinomorus_lacunosus;Animalia;Chordata;Actinopterygii;Atheriniformes;Atherinidae;Atherinomorus;Atherinomorus lacunosus;0;0;0
Atherinomorus_vaigiensis;Animalia;Chordata;Actinopterygii;Atheriniformes;Atherinidae;Atherinomorus;Atherinomorus vaigiensis;1;0;1
Atractoscion_aequidens;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Atractoscion;Atractoscion aequidens;1;1;1
Atrosalarias_fuscus;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Atrosalarias;Atrosalarias fuscus;0;0;0
Atrosalarias_holomelas;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Atrosalarias;Atrosalarias holomelas;1;0;1
Atule_mate;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Atule;Atule mate;1;0;1
Atypichthys_latus;Animalia;Chordata;Actinopterygii;Perciformes;Kyphosidae;Atypichthys;Atypichthys latus;1;0;1
Atypichthys_strigatus;Animalia;Chordata;Actinopterygii;Perciformes;Kyphosidae;Atypichthys;Atypichthys strigatus;1;0;1
Aulacocephalus_temminckii;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Aulacocephalus;Aulacocephalus temminckii;1;0;1
Aulohalaelurus_labiosus;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Scyliorhinidae;Aulohalaelurus;Aulohalaelurus labiosus;1;0;0
Aulorhynchus_flavidus;Animalia;Chordata;Actinopterygii;Gasterosteiformes;Aulorhynchidae;Aulorhynchus;Aulorhynchus flavidus;1;0;1
Aulostomus_chinensis;Animalia;Chordata;Actinopterygii;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus chinensis;1;0;0
Aulostomus_maculatus;Animalia;Chordata;Actinopterygii;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus maculatus;1;0;0
Aulostomus_strigosus;Animalia;Chordata;Actinopterygii;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus strigosus;1;0;0
Austrolabrus_maculatus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Austrolabrus;Austrolabrus maculatus;1;0;1
Axoclinus_cocoensis;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Axoclinus;Axoclinus cocoensis;0;1;1
Axoclinus_lucillae;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Axoclinus;Axoclinus lucillae;1;0;1
Axoclinus_multicinctus;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Axoclinus;Axoclinus multicinctus;0;1;1
Axoclinus_rubinoffi;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Axoclinus;Axoclinus rubinoffi;0;1;1
Azurina_eupalama;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Azurina;Azurina eupalama;0;1;1
Balistapus_undulatus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Balistapus;Balistapus undulatus;1;0;1
Balistes_capriscus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Balistes;Balistes capriscus;1;1;1
Balistes_polylepis;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Balistes;Balistes polylepis;1;0;1
Balistes_punctatus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Balistes;Balistes punctatus;0;1;1
Balistes_vetula;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Balistes;Balistes vetula;1;0;1
Balistoides_conspicillum;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Balistoides;Balistoides conspicillum;1;0;1
Balistoides_viridescens;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Balistoides;Balistoides viridescens;1;0;1
Bathygobius_krefftii;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Bathygobius;Bathygobius krefftii;1;0;1
Bathygobius_lineatus;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Bathygobius;Bathygobius lineatus;0;1;1
Bathystethus_cultratus;Animalia;Chordata;Actinopterygii;Perciformes;Kyphosidae;Bathystethus;Bathystethus cultratus;1;0;1
Bathytoshia_brevicaudata;Animalia;Chordata;Elasmobranchii;Myliobatiformes;Dasyatidae;Bathytoshia;Bathytoshia brevicaudata;1;0;0
Batrachoides_boulengeri;Animalia;Chordata;Actinopterygii;Batrachoidiformes;Batrachoididae;Batrachoides;Batrachoides boulengeri;0;1;1
Belone_belone;Animalia;Chordata;Actinopterygii;Beloniformes;Belonidae;Belone;Belone belone;1;0;1
Belonepterygion_fasciolatum;Animalia;Chordata;Actinopterygii;Perciformes;Plesiopidae;Belonepterygion;Belonepterygion fasciolatum;0;0;0
Belonoperca_chabanaudi;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Belonoperca;Belonoperca chabanaudi;1;0;1
Blenniella_chrysospilos;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Blenniella;Blenniella chrysospilos;1;0;1
Blenniella_cyanostigma;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Blenniella;Blenniella cyanostigma;0;0;0
Bodianus_albotaeniatus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus albotaeniatus;1;0;1
Bodianus_anthioides;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus anthioides;1;0;1
Bodianus_axillaris;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus axillaris;1;0;1
Bodianus_bilunulatus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus bilunulatus;1;0;1
Bodianus_diana;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus diana;1;0;1
Bodianus_dictynna;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus dictynna;1;0;1
Bodianus_diplotaenia;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus diplotaenia;1;0;1
Bodianus_eclancheri;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus eclancheri;1;0;1
Bodianus_frenchii;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus frenchii;1;0;1
Bodianus_loxozonus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus loxozonus;1;0;1
Bodianus_macrognathos;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus macrognathos;0;0;0
Bodianus_macrourus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus macrourus;0;0;0
Bodianus_mesothorax;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus mesothorax;1;0;1
Bodianus_opercularis;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus opercularis;0;0;0
Bodianus_perditio;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus perditio;1;0;1
Bodianus_prognathus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus prognathus;0;0;0
Bodianus_pulchellus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus pulchellus;0;0;0
Bodianus_rufus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus rufus;1;0;1
Bodianus_scrofa;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus scrofa;1;1;1
Bodianus_unimaculatus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Bodianus;Bodianus unimaculatus;1;0;1
Bolbometopon_muricatum;Animalia;Chordata;Actinopterygii;Perciformes;Scaridae;Bolbometopon;Bolbometopon muricatum;1;1;1
Boops_boops;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Boops;Boops boops;1;0;1
Boopsoidea_inornata;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Boopsoidea;Boopsoidea inornata;1;0;1
Boreogadus_saida;Animalia;Chordata;Actinopterygii;Gadiformes;Gadidae;Boreogadus;Boreogadus saida;1;0;1
Bothragonus_occidentalis;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Agonidae;Bothragonus;Bothragonus occidentalis;1;0;1
Bothus_leopardinus;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Bothidae;Bothus;Bothus leopardinus;1;0;0
Bothus_mancus;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Bothidae;Bothus;Bothus mancus;1;0;0
Bothus_pantherinus;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Bothidae;Bothus;Bothus pantherinus;1;0;0
Bothus_podas;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Bothidae;Bothus;Bothus podas;1;0;0
Bovichtus_angustifrons;Animalia;Chordata;Actinopterygii;Perciformes;Bovichtidae;Bovichtus;Bovichtus angustifrons;1;0;1
Bovichtus_argentinus;Animalia;Chordata;Actinopterygii;Perciformes;Bovichtidae;Bovichtus;Bovichtus argentinus;1;0;1
Brachaelurus_waddi;Animalia;Chordata;Elasmobranchii;Orectolobiformes;Brachaeluridae;Brachaelurus;Brachaelurus waddi;1;0;0
Brachaluteres_jacksonianus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Brachaluteres;Brachaluteres jacksonianus;1;0;1
Brachionichthys_hirsutus;Animalia;Chordata;Actinopterygii;Lophiiformes;Brachionichthyidae;Brachionichthys;Brachionichthys hirsutus;0;1;1
Brachyistius_frenatus;Animalia;Chordata;Actinopterygii;Perciformes;Embiotocidae;Brachyistius;Brachyistius frenatus;1;0;1
Bryaninops_amplus;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Bryaninops;Bryaninops amplus;1;0;1
Bryaninops_erythrops;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Bryaninops;Bryaninops erythrops;1;0;1
Bryaninops_natans;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Bryaninops;Bryaninops natans;1;0;1
Bryaninops_nexus;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Bryaninops;Bryaninops nexus;1;0;1
Bryaninops_yongei;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Bryaninops;Bryaninops yongei;1;0;1
Caesio_caerulaurea;Animalia;Chordata;Actinopterygii;Perciformes;Caesionidae;Caesio;Caesio caerulaurea;1;0;1
Caesio_cuning;Animalia;Chordata;Actinopterygii;Perciformes;Caesionidae;Caesio;Caesio cuning;1;0;1
Caesio_lunaris;Animalia;Chordata;Actinopterygii;Perciformes;Caesionidae;Caesio;Caesio lunaris;1;0;1
Caesio_striata;Animalia;Chordata;Actinopterygii;Perciformes;Caesionidae;Caesio;Caesio striata;1;0;1
Caesio_suevica;Animalia;Chordata;Actinopterygii;Perciformes;Caesionidae;Caesio;Caesio suevica;1;0;1
Caesio_teres;Animalia;Chordata;Actinopterygii;Perciformes;Caesionidae;Caesio;Caesio teres;1;0;1
Caesio_varilineata;Animalia;Chordata;Actinopterygii;Perciformes;Caesionidae;Caesio;Caesio varilineata;1;0;1
Caesio_xanthonota;Animalia;Chordata;Actinopterygii;Perciformes;Caesionidae;Caesio;Caesio xanthonota;1;0;1
Caesioperca_lepidoptera;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Caesioperca;Caesioperca lepidoptera;1;0;1
Caesioperca_rasor;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Caesioperca;Caesioperca rasor;1;0;1
Caesioscorpis_theagenes;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Caesioscorpis;Caesioscorpis theagenes;1;0;1
Caffrogobius_nudiceps;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Caffrogobius;Caffrogobius nudiceps;1;0;1
Calamus_bajonado;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Calamus;Calamus bajonado;1;0;1
Calamus_brachysomus;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Calamus;Calamus brachysomus;1;0;1
Calamus_calamus;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Calamus;Calamus calamus;1;0;1
Calamus_penna;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Calamus;Calamus penna;0;0;0
Calamus_pennatula;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Calamus;Calamus pennatula;1;0;1
Calamus_taurinus;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Calamus;Calamus taurinus;1;0;1
Callanthias_australis;Animalia;Chordata;Actinopterygii;Perciformes;Callanthiidae;Callanthias;Callanthias australis;1;0;1
Calliclinus_geniguttatus;Animalia;Chordata;Actinopterygii;Perciformes;Labrisomidae;Calliclinus;Calliclinus geniguttatus;1;0;1
Callionymus_comptus;Animalia;Chordata;Actinopterygii;Perciformes;Callionymidae;Callionymus;Callionymus comptus;0;1;1
Callionymus_lyra;Animalia;Chordata;Actinopterygii;Perciformes;Callionymidae;Callionymus;Callionymus lyra;1;0;1
Callogobius_sclateri;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Callogobius;Callogobius sclateri;0;0;0
Calloplesiops_altivelis;Animalia;Chordata;Actinopterygii;Perciformes;Plesiopidae;Calloplesiops;Calloplesiops altivelis;1;0;1
