"sp_name","esthe_score","esthe_score_mean"
"Parapriacanthus_ransonneti",1398.1204,1369.6019
"Parapristipoma_octolineatum",1519.1543,1519.1543
"Parapristipoma_trilineatum",1422.5295,1422.5295
"Parascorpis_typus",1229.3701,1226.27325
"Paratrachichthys_trailli",1318.6338,1318.6338
"Pareques_acuminatus",1642.4985,1512.98704
"Pareques_perissa",1587.507,1423.0037
"Pareques_viola",1580.8508,1444.5567
"Parequula_melbournensis",1356.0615,1356.0615
"Paristiopterus_gallipavo",1631.7678,1631.7678
"Paristiopterus_labiosus",1413.5588,1413.5588
"Parma_alboscapularis",1229.5138,1229.5138
"Parma_bicolor",1542.6031,1542.6031
"Parma_kermadecensis",1457.3867,1354.1052
"Parma_mccullochi",1709.7749,1539.492125
"Parma_microlepis",1778.1182,1531.09205
"Parma_occidentalis",1721.3472,1479.14945
"Parma_oligolepis",1632.267,1457.97735
"Parma_polylepis",1520.8821,1401.98328
"Parma_unifasciata",1748.5781,1548.1162
"Parma_victoriae",1648.4161,1495.34283333333
"Parupeneus_barberinoides",1498.0364,1498.0364
"Parupeneus_barberinus",1400.4478,1387.0972
"Parupeneus_chrysopleuron",1443.4751,1432.87
"Parupeneus_ciliatus",1463.1082,1463.1082
"Parupeneus_crassilabris",1412.9711,1383.06355
"Parupeneus_cyclostomus",1501.5813,1381.08201724263
"Parupeneus_forsskali",1434.8718,1380.32825
"Parupeneus_heptacanthus",1457.4409,1409.95636666667
"Parupeneus_indicus",1487.4635,1487.4635
"Parupeneus_insularis",1308.3777,1298.6939
"Parupeneus_macronemus",1405.2875,1369.43988510039
"Parupeneus_multifasciatus",1552.9767,1378.22923333333
"Parupeneus_pleurostigma",1399.201,1399.201
"Parupeneus_porphyreus",1477.4758,1421.9044
"Parupeneus_spilurus",1477.8916,1477.8916
"Patagonotothen_cornucola",1616.1033,1484.5707
"Patagonotothen_guntheri",1257.5583,1257.5583
"Patagonotothen_tessellata",1350.5664,1299.37283333333
"Patagonotothen_wiltoni",1220.1045,1220.1045
"Pelates_octolineatus",1444.4242,1444.4242
"Pelates_quadrilineatus",1337.1252,1337.1252
"Pelsartia_humeralis",1396.3962,1396.3962
"Pempheris_adspersa",1515.8934,1421.3532
"Pempheris_adusta",1371.3763,1371.3763
"Pempheris_affinis",1323.1633,1323.1633
"Pempheris_analis",1433.8394,1433.8394
"Pempheris_compressa",1506.6189,1506.6189
"Pempheris_klunzingeri",1450.2432,1450.2432
"Pempheris_mangula",1464.7227,1464.7227
"Pempheris_molucca",1400.0037,1400.0037
"Pempheris_multiradiata",1471.0096,1410.01785
"Pempheris_ornata",1453.4176,1453.4176
"Pempheris_oualensis",1409.5448,1409.5448
"Pempheris_schomburgkii",1263.518,1263.518
"Pempheris_schwenkii",1313.3376,1313.3376
"Pempheris_vanicolensis",1459.0288,1454.6204
"Pentaceropsis_recurvirostris",1687.0703,1678.51935
"Pentapodus_aureofasciatus",1620.57,1462.04556666667
"Pentapodus_caninus",1472.9479,1472.9479
"Pentapodus_emeryii",1490.3298,1490.3298
"Pentapodus_paradiseus",1520.936,1494.91785
"Pentapodus_porosus",1454.6184,1434.0299
"Pentapodus_trivittatus",1471.1932,1412.5606
"Pentapodus_vitta",1559.673,1448.294
"Pervagor_alternans",1497.4136,1462.9844
"Pervagor_aspricaudus",1614.4102,1614.4102
"Pervagor_janthinosoma",1569.8035,1474.1195
"Pervagor_marginalis",1578.007,1567.3737
"Pervagor_melanocephalus",1599.5011,1599.5011
"Petroscirtes_breviceps",1481.9602,1481.9602
"Petroscirtes_fallax",1477.9014,1477.9014
"Petroscirtes_lupus",1456.0565,1435.76065
"Petroscirtes_mitratus",1411.1829,1408.06245
"Phanerodon_atripes",1228.3878,1228.3878
"Pholidapus_dybowskii",1257.8826,1257.8826
"Pholidichthys_leucotaenia",1549.4297,1492.47455
"Pholis_crassispina",1206.8733,1206.8733
"Pholis_gunnellus",1412.3853,1412.3853
"Phyllogobius_platycephalops",1333.1846,1333.1846
"Pictichromis_paccagnellae",1559.3098,1535.3699
"Pictichromis_porphyrea",1597.797,1597.797
"Pictilabrus_laticlavius",1554.9014,1423.0764
"Pictilabrus_viridis",1545.9802,1416.76293333333
"Pinguipes_brasilianus",1308.235,1300.61065
"Pinguipes_chilensis",1400.1249,1378.24836666667
"Plagiotremus_azaleus",1522.647,1522.647
"Plagiotremus_ewaensis",1611.0776,1611.0776
"Plagiotremus_goslinei",1478.9258,1478.9258
"Plagiotremus_laudandus",1555.8208,1535.99253333333
"Plagiotremus_phenax",1420.4746,1420.4746
"Plagiotremus_rhinorhynchos",1680.356,1521.85945249871
"Plagiotremus_tapeinosoma",1537.1561,1517.4879
"Plagiotremus_townsendi",1604.1064,1546.34395
"Platax_batavianus",1878.4465,1673.5748
"Platax_boersii",1402.8055,1379.70225
"Platax_orbicularis",1568.258,1549.254
"Platax_pinnatus",1753.645,1636.9767
"Platax_teira",1639.7397,1636.05935
"Platycephalus_bassensis",1307.1882,1307.1882
"Platycephalus_endrachtensis",1237.9475,1237.9475
"Platycephalus_fuscus",1297.8031,1297.8031
"Platycephalus_laevigatus",1366.334,1366.334
"Platycephalus_richardsoni",1288.2412,1288.2412
"Platycephalus_speculator",1185.8096,1185.8096
"Platygillellus_rubellulus",1369.3389,1369.3389
"Plectorhinchus_albovittatus",1690.5503,1444.11738
"Plectorhinchus_caeruleonothus",1589.1293,1434.80016666667
"Plectorhinchus_chaetodonoides",1752.978,1628.04765
"Plectorhinchus_chrysotaenia",1580.5061,1580.5061
"Plectorhinchus_diagrammus",1616.6487,1588.64176666667
"Plectorhinchus_flavomaculatus",1504.8739,1504.8739
"Plectorhinchus_gibbosus",1460.3115,1357.36265
"Plectorhinchus_lessonii",1569.4656,1535.4493
"Plectorhinchus_lineatus",1718.9741,1620.01493333333
"Plectorhinchus_multivittatus",1634.3691,1634.3691
"Plectorhinchus_picus",1491.4368,1463.6531
"Plectorhinchus_polytaenia",1745.061,1700.0221
"Plectorhinchus_vittatus",1736.6853,1654.49903896663
"Plectranthias_nanus",1447.0483,1447.0483
"Plectroglyphidodon_dickii",1513.394,1465.19044240777
"Plectroglyphidodon_flaviventris",1364.3853,1364.3853
"Plectroglyphidodon_imparipennis",1464.0969,1464.0969
"Plectroglyphidodon_johnstonianus",1454.5725,1408.39987419561
"Plectroglyphidodon_lacrymatus",1716.8457,1542.70550882701
"Plectroglyphidodon_leucozonus",1502.6045,1442.940375
"Plectroglyphidodon_phoenixensis",1458.3567,1439.0476
"Plectropomus_areolatus",1348.3296,1348.3296
"Plectropomus_laevis",1549.6411,1498.03003333333
"Plectropomus_leopardus",1299.254,1299.254
"Plectropomus_maculatus",1433.9414,1433.9414
"Plectropomus_oligacanthus",1453.2014,1453.2014
"Plectropomus_pessuliferus",1489.42012362662,1463.46134120887
"Pleurosicya_elongata",1450.1976,1419.2226
"Pleurosicya_mossambica",1347.436,1347.436
"Plotosus_canius",1326.5122,1320.0569
"Plotosus_japonicus",1582.5887,1525.60965
"Plotosus_lineatus",1496.8048,1460.6077
"Pollachius_pollachius",1308.6707,1297.43155
"Pollachius_virens",1326.9062,1263.6682
"Polysteganus_praeorbitalis",1540.1293,1379.11895
"Polysteganus_undulosus",1493.3428,1464.07385
"Pomacanthus_arcuatus",1704.2963,1637.4703
"Pomacanthus_imperator",1910.861,1887.711875
"Pomacanthus_navarchus",1836.2583,1807.17925
"Pomacanthus_paru",1791.97,1762.7146
"Pomacanthus_semicirculatus",1934.5603,1865.45957947759
"Pomacanthus_sexstriatus",1946.6675,1821.43436666667
"Pomacanthus_xanthometopon",1965.7456,1824.3442
"Pomacanthus_zonipectus",1939.8313,1728.88775
"Pomacentrus_adelus",1318.5806,1287.7693
"Pomacentrus_albimaculus",1428.5052,1428.5052
"Pomacentrus_alexanderae",1289.8555,1289.8555
"Pomacentrus_alleni",1708.728,1708.728
"Pomacentrus_amboinensis",1584.175,1484.34886
"Pomacentrus_aurifrons",1421.4788,1421.4788
"Pomacentrus_auriventris",1652.7477,1652.7477
"Pomacentrus_australis",1379.664,1374.48605
"Pomacentrus_baenschi",1532.1859,1493.39235
"Pomacentrus_bankanensis",1749.0763,1567.565
"Pomacentrus_brachialis",1437.974,1379.92823333333
"Pomacentrus_burroughi",1533.3167,1449.98485
"Pomacentrus_caeruleus",1678.9824,1665.92063448621
"Pomacentrus_callainus",1353.2109,1353.2109
"Pomacentrus_chrysurus",1461.6111,1432.86676666667
"Pomacentrus_coelestis",1737.2998,1634.3918
"Pomacentrus_cuneatus",1568.6042,1561.4707
"Pomacentrus_grammorhynchus",1629.986,1492.93576
"Pomacentrus_imitator",1393.4098,1381.3981
"Pomacentrus_indicus",1589.9246,1506.5698
"Pomacentrus_lepidogenys",1388.0502,1375.52535
"Pomacentrus_microspilus",1316.1691,1316.1691
"Pomacentrus_milleri",1553.2047,1410.6479
"Pomacentrus_moluccensis",1663.968,1572.065
"Pomacentrus_nagasakiensis",1743.5186,1682.4921
"Pomacentrus_nigromanus",1405.2743,1385.8581
"Pomacentrus_nigromarginatus",1485.3351,1455.84775
"Pomacentrus_opisthostigma",1400.7739,1400.7739
"Pomacentrus_pavo",1750.0359,1630.552725
"Pomacentrus_philippinus",1547.2513,1507.13275
"Pomacentrus_reidi",1431.9883,1431.9883
"Pomacentrus_simsiang",1778.29,1593.9301
"Pomacentrus_smithi",1488.7986,1390.6369
"Pomacentrus_spilotoceps",1360.4584,1360.4584
"Pomacentrus_sulfureus",1567.839,1507.73677479613
"Pomacentrus_trichrourus",1665.9067,1556.52213333333
"Pomacentrus_trilineatus",1690.7249,1589.1913
"Pomacentrus_tripunctatus",1515.2361,1513.72155
"Pomacentrus_vaiuli",1699.1289,1652.92866666667
"Pomacentrus_wardi",1465.3369,1318.06895
"Pomachromis_fuscidorsalis",1554.0568,1554.0568
"Pomachromis_richardsoni",1432.5548,1432.5548
"Pomadasys_incisus",1297.1697,1297.1697
"Pomatomus_saltatrix",1220.1986,1209.7486
"Pomatoschistus_minutus",1398.4102,1398.4102
"Pomatoschistus_pictus",1423.8187,1423.8187
"Porichthys_notatus",1265.152,1265.152
"Praealticus_natalis",1360.3442,1360.3442
"Premnas_biaculeatus",1668.678,1661.37695
"Priacanthus_blochii",1275.2781,1254.71945
"Priacanthus_hamrur",1636.8792,1574.02065
"Priolepis_ascensionis",1482.2065,1468.87175
"Prionotus_miles",1559.7383,1505.90785
"Prionurus_laticlavius",1498.956,1465.59223333333
"Prionurus_maculatus",1430.0989,1430.0989
"Prionurus_microlepidotus",1482.3536,1373.59076666667
"Prionurus_punctatus",1576.3573,1576.3573
"Prionurus_scalprum",1582.6031,1582.6031
"Pristiapogon_exostigma",1409.5464,1365.792575
"Pristiapogon_kallopterus",1465.9344,1382.75186666667
"Pristicon_trimaculatus",1419.3037,1362.87713333333
"Prognathodes_aculeatus",1648.7112,1615.33595
"Prognathodes_falcifer",1786.2461,1786.2461
"Prolatilus_jugularis",1250.196,1225.20035
"Psammoperca_waigiensis",1245.9873,1215.7346
"Pseudanthias_bicolor",1561.0452,1533.36906666667
"Pseudanthias_dispar",1564.9963,1496.415
"Pseudanthias_evansi",1567.9692,1567.1451
"Pseudanthias_hiva",1444.4905,1426.61465
"Pseudanthias_huchtii",1541.755,1525.4035
"Pseudanthias_hypselosoma",1598.2073,1503.8121
"Pseudanthias_ignitus",1618.7024,1527.49825
"Pseudanthias_lori",1600.1611,1600.1611
"Pseudanthias_mooreanus",1539.1245,1539.1245
"Pseudanthias_olivaceus",1426.1714,1426.1714
"Pseudanthias_pascalus",1606.0793,1544.9162
"Pseudanthias_pictilis",1572.9126,1509.55315
"Pseudanthias_pleurotaenia",1686.4932,1594.45062
"Pseudanthias_regalis",1510.5695,1486.96995
"Pseudanthias_rubrizonatus",1672.6213,1628.1313
"Pseudanthias_squamipinnis",1672.3519,1577.59781929937
"Pseudanthias_taeniatus",1613.2019,1569.16975
"Pseudanthias_tuka",1544.1935,1527.34275
"Pseudobalistes_flavimarginatus",1602.4985,1536.27513333333
"Pseudobalistes_fuscus",1765.3447,1703.73096666667
"Pseudobalistes_naufragium",1613.3032,1586.69503333333
"Pseudoblennius_cottoides",1545.4431,1545.4431
"Pseudocaranx_dentex",1377.5242,1377.5242
"Pseudocaranx_georgianus",1345.7524,1345.7524
"Pseudocaranx_wrighti",1396.718,1396.718
"Pseudocheilinops_ataenia",1657.4379,1619.8338
"Pseudocheilinus_evanidus",1445.2462,1445.2462
"Pseudocheilinus_hexataenia",1734.187,1734.187
"Pseudocheilinus_ocellatus",1571.0378,1543.0861
"Pseudocheilinus_octotaenia",1566.2258,1521.13226666667
"Pseudocheilinus_tetrataenia",1693.8069,1693.8069
"Pseudochromis_ammeri",1480.7748,1419.1867
"Pseudochromis_bitaeniatus",1337.9553,1337.9553
"Pseudochromis_cyanotaenia",1620.4583,1458.6338
"Pseudochromis_elongatus",1383.6487,1383.6487
"Pseudochromis_flavivertex",1657.5388,1526.62415
"Pseudochromis_fridmani",1656.32,1656.32
"Pseudochromis_fuscus",1581.949,1415.2054
"Pseudochromis_marshallensis",1444.12,1402.66035
"Pseudochromis_olivaceus",1456.6487,1456.6487
"Pseudochromis_pesi",1284.5364,1284.5364
"Pseudochromis_springeri",1548.612,1548.612
"Pseudochromis_wilsoni",1382.176,1331.47745
"Pseudocoris_aurantiofasciata",1463.1455,1434.0647
"Pseudocoris_bleekeri",1512.5876,1440.45303333333
"Pseudocoris_yamashiroi",1573.2627,1530.33235
"Pseudodax_moluccanus",1603.9249,1553.452
"Pseudojuloides_atavai",1562.6995,1515.34536666667
"Pseudojuloides_cerasinus",1621.2551,1425.5651
"Pseudojuloides_elongatus",1535.4576,1379.31316
"Pseudolabrus_biserialis",1454.8848,1454.8848
"Pseudolabrus_fuentesi",1535.3042,1400.37056666667
"Pseudolabrus_guentheri",1490.6417,1439.88733333333
"Pseudolabrus_luculentus",1416.6787,1416.2374
"Pseudolabrus_miles",1529.1531,1528.06495
"Pseudolabrus_rubicundus",1292.7971,1280.3329
"Pseudolabrus_semifasciatus",1638.0703,1598.0968
"Pseudolabrus_sieboldi",1498.7024,1443.8577
"Pseudopercis_semifasciata",1278.8024,1278.8024
"Pseudophycis_bachus",1186.9978,1186.9978
"Pseudophycis_barbata",1224.9436,1224.9436
"Pseudotolithus_senegalensis",1301.3181,1253.8682
"Pseudupeneus_grandisquamis",1392.2974,1392.2974
"Pseudupeneus_maculatus",1401.3182,1368.79215
"Pseudupeneus_prayensis",1413.8545,1383.93335
"Psilotris_boehlkei",1310.3904,1293.7416
"Pteragogus_aurigarius",1501.1707,1465.50965
"Pteragogus_cryptus",1377.2842,1377.2842
"Pteragogus_enneacanthus",1422.918,1422.918
"Pteragogus_flagellifer",1377.96,1352.703
"Pterapogon_kauderni",1745.0194,1711.6308
"Ptereleotris_calliura",1552.4894,1533.40205
"Ptereleotris_evides",1513.9655,1448.59245
"Ptereleotris_hanae",1513.4888,1492.2273
"Ptereleotris_heteroptera",1485.2324,1478.7037
"Ptereleotris_microlepis",1558.897,1504.501
"Ptereleotris_monoptera",1430.666,1430.666
"Ptereleotris_zebra",1519.9884,1489.75495
"Pterocaesio_chrysozona",1369.9406,1369.9406
"Pterocaesio_digramma",1376.133,1376.133
"Pterocaesio_marri",1426.8394,1402.5431
"Pterocaesio_pisang",1304.9794,1289.8927
"Pterocaesio_randalli",1370.9054,1370.9054
"Pterocaesio_tessellata",1389.2185,1389.2185
"Pterocaesio_tile",1364.137,1364.137
"Pterocaesio_trilineata",1395.9408,1380.5146
"Pterogobius_zacalles",1413.7288,1413.7288
"Pterogymnus_laniarius",1389.6354,1389.6354
"Pterois_antennata",1870.5117,1788.18015
"Pterois_miles",1859.1116,1859.1116
"Pterois_radiata",1868.8269,1845.46935
"Pterois_volitans",1834.9242,1783.78245144236
"Pygoplites_diacanthus",1907.904,1830.78552
"Quassiremus_evionthas",1442.7317,1442.7317
"Rachycentron_canadum",1390.4387,1390.4387
"Rastrelliger_kanagurta",1304.4567,1304.4567
"Remora_remora",1330.185,1330.185
"Repomucenus_calcaratus",1388.0162,1388.0162
"Rhabdamia_gracilis",1415.2073,1388.83015
"Rhabdosargus_holubi",1321.4281,1321.4281
"Rhabdosargus_sarba",1378.3269,1378.3269
"Rhacochilus_toxotes",1263.2686,1259.7687
"Rhacochilus_vacca",1382.3945,1382.3945
"Rhinecanthus_aculeatus",1701.35,1653.54446908977
"Rhinecanthus_assasi",1636.0214,1636.0214
"Rhinecanthus_lunula",1618.4137,1586.6695
"Rhinecanthus_rectangulus",1656.5785,1656.5785
"Rhinecanthus_verrucosus",1599.0842,1599.0842
"Rhinogobiops_nicholsii",1323.946,1308.2539
"Rhinomuraena_quaesita",1852.8286,1755.7534
"Rhomboplites_aurorubens",1320.0522,1314.37585
"Rhycherus_filamentosus",1529.745,1500.14095
"Rhynchostracion_nasus",1663.9834,1663.9834
"Ruanoho_whero",1337.385,1299.6715
"Rypticus_bicolor",1349.3816,1323.93043333333
"Rypticus_courtenayi",1260.3102,1260.3102
"Rypticus_nigripinnis",1383.5278,1326.2103
"Rypticus_saponaceus",1295.7097,1294.31235
"Salarias_alboguttatus",1393.1105,1393.1105
"Salarias_ceramensis",1432.1298,1391.1656
"Salarias_fasciatus",1414.4009,1397.6671
"Salarias_guttatus",1336.9705,1336.9705
"Salarias_segmentatus",1366.3601,1366.3601
"Salmo_salar",1322.1953,1322.1953
"Sanopus_astrifer",1647.8071,1556.99605
"Sanopus_reticulatus",1396.8265,1396.8265
"Sanopus_splendidus",1559.2075,1537.58815
"Sarda_australis",1350.089,1303.18145
"Sarda_orientalis",1243.6833,1236.22945
"Sarda_sarda",1345.7622,1345.7622
"Sardina_pilchardus",1237.853,1237.853
"Sardinella_aurita",1304.4077,1304.4077
"Sardinops_sagax",1253.3579,1253.3579
"Sargocentron_caudimaculatum",1528.96979704923,1523.57349852461
"Sargocentron_cornutum",1609.9543,1609.9543
"Sargocentron_diadema",1513.874,1513.874
"Sargocentron_hormion",1482.6938,1482.6938
"Sargocentron_ittodai",1544.5383,1541.78245
"Sargocentron_melanospilos",1493.2744,1493.2744
"Sargocentron_microstoma",1456.1458,1456.1458
"Sargocentron_rubrum",1518.8579,1487.38645
"Sargocentron_spiniferum",1490.1658,1464.48905
"Sargocentron_suborbitale",1335.9974,1335.9974
"Sargocentron_tiere",1478.4866,1478.4866
"Sargocentron_tiereoides",1523.8362,1523.8362
"Sargocentron_vexillarium",1291.0404,1291.0404
"Sargocentron_violaceum",1513.7449,1513.7449
"Sarpa_salpa",1389.2869,1389.2869
"Saurida_gracilis",1433.0688,1394.3659
"Saurida_nebulosa",1431.1957,1412.3663
"Scaevius_milii",1493.4224,1484.14335
"Scartella_poiti",1264.5963,1264.5963
"Scartella_springeri",1427.0402,1427.0402
"Scarus_altipinnis",1576.374,1431.73966666667
"Scarus_chameleon",1682.16,1537.6745
"Scarus_coelestinus",1672.0327,1644.43385
"Scarus_coeruleus",1598.4648,1511.73245
"Scarus_compressus",1509.0911,1418.28036666667
"Scarus_dimidiatus",1671.1279,1516.03
"Scarus_falcipinnis",1531.1754,1396.1644
"Scarus_ferrugineus",1621.9916,1409.157975
"Scarus_festivus",1555.7435,1524.7886
"Scarus_flavipectoralis",1631.2661,1527.6699
"Scarus_forsteni",1642.3093,1408.932175
"Scarus_frenatus",1665.4509,1475.15178793599
"Scarus_fuscopurpureus",1565.961,1402.97346666667
"Scarus_ghobban",1642.4458,1568.94555
"Scarus_globiceps",1613.7205,1396.42925
"Scarus_guacamaia",1664.0105,1553.33063333333
"Scarus_iseri",1651.7809,1474.3746
"Scarus_koputea",1494.2,1476.0541
"Scarus_longipinnis",1643.5193,1430.65215
"Scarus_niger",1667.7925,1438.11067064476
"Scarus_oviceps",1626.434,1530.94353333333
"Scarus_perrico",1526.0911,1526.0911
"Scarus_prasiognathos",1644.2155,1554.60155
"Scarus_psittacus",1608.141,1413.74252
"Scarus_quoyi",1707.088,1664.60933333333
"Scarus_rivulatus",1641.5332,1548.97773333333
"Scarus_rubroviolaceus",1569.502,1478.96956666667
"Scarus_russelii",1592.3411,1537.98506666667
"Scarus_scaber",1637.4497,1478.4098
"Scarus_schlegeli",1685.3284,1571.92496666667
"Scarus_spinus",1702.295,1535.19946666667
"Scarus_taeniopterus",1684.667,1556.05285
"Scarus_tricolor",1591.823,1483.84768171697
"Scarus_trispinosus",1549.1769,1374.81395
"Scarus_vetula",1728.695,1507.3967
"Scarus_viridifucatus",1590.1934,1461.55796666667
"Scarus_zelindae",1550.026,1430.610575
"Schuettea_scalaripinnis",1364.7153,1364.7153
"Schuettea_woodwardi",1360.1891,1323.71745
"Sciaena_umbra",1345.8191,1345.8191
"Scobinichthys_granulatus",1582.1938,1493.38555
"Scolecenchelys_breviceps",1388.8794,1388.8794
"Scolopsis_affinis",1347.7678,1345.0968
"Scolopsis_aurata",1425.864,1425.864
"Scolopsis_bilineata",1488.6438,1454.22315
"Scolopsis_ciliata",1382.6715,1349.5996
"Scolopsis_frenata",1501.9807,1440.34595
"Scolopsis_ghanam",1459.9968,1375.52225672948
"Scolopsis_lineata",1491.5092,1447.09415
"Scolopsis_margaritifera",1370.8928,1336.91185
"Scolopsis_monogramma",1473.4169,1439.4588
"Scolopsis_temporalis",1440.5964,1401.69385
"Scolopsis_trilineata",1272.705,1272.705
"Scolopsis_vosmeri",1631.3081,1366.77528
"Scolopsis_xenochrous",1406.081,1398.44575
"Scomber_australasicus",1326.3326,1326.3326
"Scomber_colias",1397.383,1397.383
"Scomberoides_commersonnianus",1279.8751,1248.88065
"Scomberoides_lysan",1250.9204,1235.48115
"Scomberoides_tol",1240.3549,1223.31235
"Scomberomorus_commerson",1268.1885,1237.5708
"Scomberomorus_maculatus",1285.3381,1278.94505
"Scomberomorus_queenslandicus",1275.7693,1275.7693
"Scomberomorus_regalis",1275.44,1242.47905
"Scomberomorus_sierra",1325.9481,1308.18026666667
"Scombrops_boops",1292.9224,1290.9722
"Scorpaena_ascensionis",1500.865,1500.865
"Scorpaena_canariensis",1451.1755,1451.1755
"Scorpaena_cardinalis",1563.9181,1486.57123333333
"Scorpaena_guttata",1515.2334,1503.3092
"Scorpaena_histrio",1434.4392,1434.4392
"Scorpaena_jacksoniensis",1461.3159,1434.47685
"Scorpaena_maderensis",1500.5813,1469.82003333333
"Scorpaena_mellissii",1406.1482,1393.3851
"Scorpaena_mystes",1425.2538,1382.3514
"Scorpaena_notata",1531.7239,1529.00685
"Scorpaena_papillosa",1485.6387,1444.7492
"Scorpaena_plumieri",1440.7617,1403.052
"Scorpaena_porcus",1488.0513,1428.0376
"Scorpaena_scrofa",1602.4609,1570.96835
"Scorpaena_sumptuosa",1560.7039,1560.7039
"Scorpaenichthys_marmoratus",1454.0289,1454.0289
"Scorpaenodes_evides",1568.1948,1531.4307
"Scorpaenodes_parvipinnis",1466.6987,1460.9647
"Scorpaenodes_scaber",1563.5077,1563.5077
"Scorpaenopsis_cirrosa",1453.9263,1453.9263
"Scorpaenopsis_diabolus",1554.7754,1537.6305
"Scorpaenopsis_neglecta",1417.0752,1407.49975
"Scorpaenopsis_oxycephala",1499.6375,1476.1581
"Scorpaenopsis_papuensis",1351.3768,1350.0563
"Scorpaenopsis_possi",1393.8231,1393.8231
"Scorpis_aequipinnis",1403.377,1351.08565
"Scorpis_georgiana",1611.0972,1515.90583333333
"Scorpis_lineolata",1332.7042,1264.36165
"Scorpis_violacea",1558.0269,1524.4552
"Sebastapistes_cyanostigma",1627.2104,1613.53355
"Sebastapistes_strongia",1593.9929,1468.37355
"Sebastes_atrovirens",1448.8186,1320.9259
"Sebastes_auriculatus",1453.4563,1407.55355
"Sebastes_carnatus",1533.9563,1533.9563
"Sebastes_caurinus",1531.9138,1531.9138
"Sebastes_chrysomelas",1659.0466,1659.0466
"Sebastes_flavidus",1394.4945,1394.4945
"Sebastes_inermis",1241.6384,1241.6384
"Sebastes_maliger",1516.4705,1483.491
"Sebastes_mystinus",1263.2324,1263.2324
"Sebastes_oculatus",1440.2549,1401.4985
"Sebastes_paucispinis",1206.7244,1206.7244
"Sebastes_rastrelliger",1225.0094,1225.0094
"Sebastes_rosaceus",1614.8435,1481.7895
"Sebastes_serranoides",1338.1312,1338.1312
"Sebastes_serriceps",1603.5269,1597.26155
"Sebastiscus_albofasciatus",1415.2603,1415.2603
"Sebastiscus_marmoratus",1518.7074,1518.7074
"Selar_boops",1224.3855,1224.3855
"Selar_crumenophthalmus",1284.4424,1232.7921
"Selaroides_leptolepis",1301.9346,1301.9346
"Semicossyphus_darwini",1431.0206,1379.3411
"Semicossyphus_pulcher",1574.5524,1503.59896666667
"Seriola_dumerili",1305.2101,1271.93426666667
"Seriola_hippos",1338.808,1338.808
"Seriola_lalandi",1227.2313,1156.17765
"Seriola_rivoliana",1386.3916,1276.40065
"Seriolella_brama",1222.0056,1214.64355
"Serranocirrhitus_latus",1653.8376,1572.169
"Serranus_atricauda",1523.5386,1523.5386
"Serranus_baldwini",1431.2087,1411.91553333333
"Serranus_cabrilla",1606.1267,1465.65876666667
"Serranus_flaviventris",1381.8848,1381.8848
"Serranus_psittacinus",1428.4755,1399.5499
"Serranus_scriba",1604.2059,1583.70365
"Serranus_socorroensis",1579.3911,1579.3911
"Serranus_tabacarius",1459.3696,1429.61533333333
"Serranus_tico",1539.6443,1455.10925
"Serranus_tigrinus",1474.5254,1474.5254
"Serranus_tortugarum",1662.0964,1608.36645
"Siganus_argenteus",1232.0245,1232.0245
"Siganus_corallinus",1652.33,1593.7998
"Siganus_doliatus",1659.7955,1632.07745
"Siganus_fuscescens",1418.3905,1327.03843333333
"Siganus_guttatus",1505.5581,1505.5581
"Siganus_javus",1584.4429,1541.47375
"Siganus_lineatus",1589.5349,1589.5349
"Siganus_luridus",1446.3594,1340.7422
"Siganus_niger",1432.7952,1432.7952
"Siganus_puelloides",1520.8688,1452.96786666667
"Siganus_puellus",1669.5182,1669.5182
"Siganus_punctatissimus",1380.2065,1380.2065
"Siganus_punctatus",1591.7129,1591.7129
"Siganus_rivulatus",1484.8652,1464.53346666667
"Siganus_spinus",1379.7837,1348.3073
"Siganus_stellatus",1694.3223,1621.5696
"Siganus_trispilos",1640.773,1517.8214
"Siganus_vermiculatus",1501.9612,1501.9612
"Siganus_virgatus",1632.0547,1575.08165
"Siganus_vulpinus",1677.467,1625.24145
"Signigobius_biocellatus",1657.0918,1657.0918
"Sillaginodes_punctatus",1238.3568,1209.9495
"Sillago_ciliata",1221.6266,1213.92065
"Sillago_schomburgkii",1279.8269,1233.98845
"Siphamia_cephalotes",1243.0806,1243.0806
"Siphamia_roseigaster",1243.8843,1243.8843
"Siphonognathus_argyrophanes",1427.8207,1427.8207
"Siphonognathus_attenuatus",1384.9707,1384.9707
"Siphonognathus_beddomei",1554.7866,1475.9716
"Siphonognathus_caninis",1585.3105,1445.44545
"Siphonognathus_radiatus",1568.5367,1473.83335
"Sparisoma_amplum",1575.7195,1476.1193
"Sparisoma_atomarium",1486.1497,1372.6004
"Sparisoma_aurofrenatum",1518.0962,1372.07816666667
"Sparisoma_axillare",1402.8389,1299.71286666667
"Sparisoma_chrysopterum",1557.1956,1342.00424
"Sparisoma_cretense",1603.8386,1414.80736666667
"Sparisoma_frondosum",1516.6536,1435.25732
"Sparisoma_radians",1451.3628,1351.84636666667
"Sparisoma_rubripinne",1556.4429,1429.9673
"Sparisoma_viride",1645.952,1509.51501428571
"Sparodon_durbanensis",1284.6891,1284.6891
"Sphaeramia_nematoptera",1707.3258,1681.28205
"Sphoeroides_annulatus",1465.622,1374.26453333333
"Sphoeroides_lobatus",1312.6167,1312.6167
"Sphoeroides_marmoratus",1534.2993,1470.35785
