"sp_worms","name_worms","name","copyright","mayo_db","serf","newcal","iucn","rls","focus","mayo_campgn","fisheyes_campgn","esthe_mayo","esthe_fisheyes","esthe_all"
"Altrichthys_curatus","Altrichthys_curatus_A_2","Altrichthys_curatus_A_2","YES",0,0,0,1,0,1,0,0,NA,0,NA
"Aluterus_scriptus","Aluterus_scriptus_A_1","Aluterus_scriptus_A_1","NO",0,1,1,0,1,1,0,0,NA,0,NA
"Aluterus_scriptus","Aluterus_scriptus_A_2","Aluterus_scriptus_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Amanses_scopas","Amanses_scopas_A_1","Amanses_scopas_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Amanses_scopas","Amanses_scopas_A_2","Amanses_scopas_A_2","NO",0,1,1,0,1,1,0,0,NA,0,NA
"Ambassis_jacksoniensis","Ambassis_jacksoniensis_A_1","Ambassis_jacksoniensis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Ambassis_jacksoniensis","Ambassis_jacksoniensis_A_2","Ambassis_jacksoniensis_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblycirrhitus_bimacula","Amblycirrhitus_bimacula_A_1","Amblycirrhitus_bimacula_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Amblycirrhitus_bimacula","Amblycirrhitus_bimacula_A_2","Amblycirrhitus_bimacula_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Amblycirrhitus_earnshawi","Amblycirrhitus_earnshawi_A_1","Amblycirrhitus_earnshawi_A_1","NO",0,0,0,1,0,1,0,0,NA,0,NA
"Amblycirrhitus_earnshawi","Amblycirrhitus_earnshawi_A_2","Amblycirrhitus_earnshawi_A_2","NO",0,0,0,1,0,1,0,0,NA,0,NA
"Amblycirrhitus_pinos","Amblycirrhitus_pinos_A_1","Amblycirrhitus_pinos_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblycirrhitus_pinos","Amblycirrhitus_pinos_A_2","Amblycirrhitus_pinos_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyeleotris_fasciata","Amblyeleotris_fasciata_A_1","Amblyeleotris_fasciata_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyeleotris_guttata","Amblyeleotris_guttata_A_1","Amblyeleotris_guttata_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyeleotris_guttata","Amblyeleotris_guttata_A_2","Amblyeleotris_guttata_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyeleotris_guttata","Amblyeleotris_guttata_A_3","Amblyeleotris_guttata_A_3","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyeleotris_gymnocephala","Amblyeleotris_gymnocephala_A_1","Amblyeleotris_gymnocephala_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyeleotris_gymnocephala","Amblyeleotris_gymnocephala_A_2","Amblyeleotris_gymnocephala_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyeleotris_japonica","Amblyeleotris_japonica_A_1","Amblyeleotris_japonica_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyeleotris_japonica","Amblyeleotris_japonica_A_2","Amblyeleotris_japonica_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyeleotris_periophthalma","Amblyeleotris_periophthalma_A_1","Amblyeleotris_periophthalma_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyeleotris_periophthalma","Amblyeleotris_periophthalma_A_2","Amblyeleotris_periophthalma_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyeleotris_periophthalma","Amblyeleotris_periophthalma_A_3","Amblyeleotris_periophthalma_A_3","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyeleotris_steinitzi","Amblyeleotris_steinitzi_A_1","Amblyeleotris_steinitzi_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyeleotris_steinitzi","Amblyeleotris_steinitzi_A_2","Amblyeleotris_steinitzi_A_2","NO",0,0,1,0,1,1,0,1,NA,1381.488,1381.488
"Amblyeleotris_sungami","Amblyeleotris_sungami_A_1","Amblyeleotris_sungami_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyeleotris_sungami","Amblyeleotris_sungami_A_2","Amblyeleotris_sungami_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyeleotris_wheeleri","Amblyeleotris_wheeleri_A_1","Amblyeleotris_wheeleri_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyeleotris_wheeleri","Amblyeleotris_wheeleri_A_2","Amblyeleotris_wheeleri_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_aureus","Amblyglyphidodon_aureus_A_1","Amblyglyphidodon_aureus_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_aureus","Amblyglyphidodon_aureus_A_2","Amblyglyphidodon_aureus_A_2","NO",0,0,1,0,1,1,0,1,NA,1656.728,1656.728
"Amblyglyphidodon_aureus","Amblyglyphidodon_aureus_J_1","Amblyglyphidodon_aureus_J_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_batunai","Amblyglyphidodon_batunai_A_1","Amblyglyphidodon_batunai_A_1","YES",0,0,0,1,1,1,0,0,NA,0,NA
"Amblyglyphidodon_batunai","Amblyglyphidodon_batunai_A_2","Amblyglyphidodon_batunai_A_2","YES",0,0,0,1,1,1,0,0,NA,0,NA
"Amblyglyphidodon_batunai","Amblyglyphidodon_batunai_A_3","Amblyglyphidodon_batunai_A_3","YES",0,0,0,1,1,1,0,0,NA,0,NA
"Amblyglyphidodon_curacao","Amblyglyphidodon_curacao_A_1","Amblyglyphidodon_curacao_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_curacao","Amblyglyphidodon_curacao_A_2","Amblyglyphidodon_curacao_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_curacao","Amblyglyphidodon_curacao_J_1","Amblyglyphidodon_curacao_J_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_flavilatus","Amblyglyphidodon_flavilatus_A_1","Amblyglyphidodon_flavilatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_flavilatus","Amblyglyphidodon_flavilatus_A_2","Amblyglyphidodon_flavilatus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_indicus","Amblyglyphidodon_indicus_A_1","Amblyglyphidodon_indicus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_indicus","Amblyglyphidodon_indicus_A_2","Amblyglyphidodon_indicus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_indicus","Amblyglyphidodon_indicus_J_1","Amblyglyphidodon_indicus_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_leucogaster","Amblyglyphidodon_leucogaster_A_1","Amblyglyphidodon_leucogaster_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_leucogaster","Amblyglyphidodon_leucogaster_A_2","Amblyglyphidodon_leucogaster_A_2","YES",0,0,1,0,1,1,0,1,NA,1374.677,1374.677
"Amblyglyphidodon_melanopterus","Amblyglyphidodon_melanopterus_A_1","Amblyglyphidodon_melanopterus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_orbicularis","Amblyglyphidodon_orbicularis_A_1","Amblyglyphidodon_orbicularis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_orbicularis","Amblyglyphidodon_orbicularis_A_2","Amblyglyphidodon_orbicularis_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_orbicularis","Amblyglyphidodon_orbicularis_J_1","Amblyglyphidodon_orbicularis_J_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyglyphidodon_ternatensis","Amblyglyphidodon_ternatensis_A_1","Amblyglyphidodon_ternatensis_A_1","NO",0,0,1,1,1,1,0,0,NA,0,NA
"Amblyglyphidodon_ternatensis","Amblyglyphidodon_ternatensis_A_2","Amblyglyphidodon_ternatensis_A_2","NO",0,0,1,1,1,1,0,1,NA,1602.024,1602.024
"Amblyglyphidodon_ternatensis","Amblyglyphidodon_ternatensis_J_1","Amblyglyphidodon_ternatensis_J_1","NO",0,0,1,1,1,1,0,1,NA,1608.31,1608.31
"Amblygobius_buanensis","Amblygobius_buanensis_A_1","Amblygobius_buanensis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblygobius_buanensis","Amblygobius_buanensis_A_2","Amblygobius_buanensis_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblygobius_bynoensis","Amblygobius_bynoensis_A_1","Amblygobius_bynoensis_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amblygobius_bynoensis","Amblygobius_bynoensis_A_2","Amblygobius_bynoensis_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amblygobius_decussatus","Amblygobius_decussatus_A_1","Amblygobius_decussatus_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amblygobius_decussatus","Amblygobius_decussatus_A_2","Amblygobius_decussatus_A_2","YES",0,0,1,0,1,1,0,1,NA,1435.186,1435.186
"Amblygobius_nocturnus","Amblygobius_nocturnus_A_1","Amblygobius_nocturnus_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amblygobius_nocturnus","Amblygobius_nocturnus_A_2","Amblygobius_nocturnus_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amblygobius_phalaena","Amblygobius_phalaena_A_1","Amblygobius_phalaena_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amblygobius_phalaena","Amblygobius_phalaena_A_2","Amblygobius_phalaena_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amblygobius_phalaena","Amblygobius_phalaena_A_3","Amblygobius_phalaena_A_3","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amblygobius_phalaena","Amblygobius_phalaena_J_1","Amblygobius_phalaena_J_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amblyrhynchotes_honckenii","Amblyrhynchotes_honckenii_A_1","Amblyrhynchotes_honckenii_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amblyrhynchotes_honckenii","Amblyrhynchotes_honckenii_A_2","Amblyrhynchotes_honckenii_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Ammodytes_tobianus","Ammodytes_tobianus_A_1","Ammodytes_tobianus_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Ammodytes_tobianus","Ammodytes_tobianus_A_2","Ammodytes_tobianus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphichaetodon_howensis","Amphichaetodon_howensis_A_1","Amphichaetodon_howensis_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Amphichthys_cryptocentrus","Amphichthys_cryptocentrus_A_1","Amphichthys_cryptocentrus_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Amphichthys_cryptocentrus","Amphichthys_cryptocentrus_A_2","Amphichthys_cryptocentrus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_akallopisos","Amphiprion_akallopisos_141","Amphiprion_akallopisos_141","YES",1,0,0,0,1,1,1,0,1597.342538,0,1543.31867711625
"Amphiprion_akallopisos","Amphiprion_akallopisos_A_1","Amphiprion_akallopisos_A_1","YES",1,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_akindynos","Amphiprion_akindynos_A_1","Amphiprion_akindynos_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amphiprion_akindynos","Amphiprion_akindynos_A_2","Amphiprion_akindynos_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amphiprion_allardi","Amphiprion_allardi_A_1","Amphiprion_allardi_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_bicinctus","Amphiprion_bicinctus_A_1","Amphiprion_bicinctus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_bicinctus","Amphiprion_bicinctus_A_2","Amphiprion_bicinctus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_bicinctus","Amphiprion_bicinctus_J_1","Amphiprion_bicinctus_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_chrysopterus","Amphiprion_chrysopterus_A_1","Amphiprion_chrysopterus_A_1","NO",0,0,1,0,1,1,0,1,NA,1768.938,1768.938
"Amphiprion_chrysopterus","Amphiprion_chrysopterus_A_2","Amphiprion_chrysopterus_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amphiprion_clarkii","Amphiprion_clarkii_A_1","Amphiprion_clarkii_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amphiprion_clarkii","Amphiprion_clarkii_A_2","Amphiprion_clarkii_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amphiprion_clarkii","Amphiprion_clarkii_A_3","Amphiprion_clarkii_A_3","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amphiprion_ephippium","Amphiprion_ephippium_A_1","Amphiprion_ephippium_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_frenatus","Amphiprion_frenatus_A_1","Amphiprion_frenatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_frenatus","Amphiprion_frenatus_A_2","Amphiprion_frenatus_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_frenatus","Amphiprion_frenatus_A_3","Amphiprion_frenatus_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_fuscocaudatus","Amphiprion_fuscocaudatus_A_1","Amphiprion_fuscocaudatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_latezonatus","Amphiprion_latezonatus_A_1","Amphiprion_latezonatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_latezonatus","Amphiprion_latezonatus_A_2","Amphiprion_latezonatus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_leucokranos","Amphiprion_leucokranos_A_1","Amphiprion_leucokranos_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_leucokranos","Amphiprion_leucokranos_A_2","Amphiprion_leucokranos_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_leucokranos","Amphiprion_leucokranos_A_3","Amphiprion_leucokranos_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_mccullochi","Amphiprion_mccullochi_A_1","Amphiprion_mccullochi_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_mccullochi","Amphiprion_mccullochi_J_1","Amphiprion_mccullochi_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_mccullochi","Amphiprion_mccullochi_J_2","Amphiprion_mccullochi_J_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_melanopus","Amphiprion_melanopus_A_1","Amphiprion_melanopus_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amphiprion_melanopus","Amphiprion_melanopus_A_2","Amphiprion_melanopus_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amphiprion_melanopus","Amphiprion_melanopus_A_3","Amphiprion_melanopus_A_3","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amphiprion_nigripes","Amphiprion_nigripes_A_1","Amphiprion_nigripes_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_nigripes","Amphiprion_nigripes_A_2","Amphiprion_nigripes_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_ocellaris","Amphiprion_ocellaris_A_1","Amphiprion_ocellaris_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_ocellaris","Amphiprion_ocellaris_A_2","Amphiprion_ocellaris_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_ocellaris","Amphiprion_ocellaris_A_3","Amphiprion_ocellaris_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_percula","Amphiprion_percula_A_1","Amphiprion_percula_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_percula","Amphiprion_percula_A_2","Amphiprion_percula_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_perideraion","Amphiprion_perideraion_A_1","Amphiprion_perideraion_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Amphiprion_perideraion","Amphiprion_perideraion_A_2","Amphiprion_perideraion_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Amphiprion_rubrocinctus","Amphiprion_rubrocinctus_A_1","Amphiprion_rubrocinctus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_rubrocinctus","Amphiprion_rubrocinctus_A_3","Amphiprion_rubrocinctus_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Amphiprion_sandaracinos","Amphiprion_sandaracinos_A_1","Amphiprion_sandaracinos_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Anampses_caeruleopunctatus","Anampses_caeruleopunctatus_F_1","Anampses_caeruleopunctatus_F_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Anampses_caeruleopunctatus","Anampses_caeruleopunctatus_F_2","Anampses_caeruleopunctatus_F_2","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Anampses_caeruleopunctatus","Anampses_caeruleopunctatus_J_1","Anampses_caeruleopunctatus_J_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Anampses_caeruleopunctatus","Anampses_caeruleopunctatus_M_1","Anampses_caeruleopunctatus_M_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Anampses_cuvier","Anampses_cuvier_F_1","Anampses_cuvier_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Anampses_cuvier","Anampses_cuvier_M_1","Anampses_cuvier_M_1","NO",0,1,0,0,1,1,0,0,NA,0,NA
"Anampses_cuvier","Anampses_cuvier_M_2","Anampses_cuvier_M_2","NO",0,1,0,0,1,1,0,0,NA,0,NA
"Anampses_elegans","Anampses_elegans_F_1","Anampses_elegans_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Anampses_elegans","Anampses_elegans_M_1","Anampses_elegans_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Anampses_femininus","Anampses_femininus_F_1","Anampses_femininus_F_1","YES",0,1,1,0,1,1,0,1,NA,1684.732,1684.732
"Anampses_femininus","Anampses_femininus_M_1","Anampses_femininus_M_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Anampses_geographicus","Anampses_geographicus_F_1","Anampses_geographicus_F_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Anampses_geographicus","Anampses_geographicus_M_1","Anampses_geographicus_M_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Anampses_geographicus","Anampses_geographicus_M_2","Anampses_geographicus_M_2","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Anampses_lennardi","Anampses_lennardi_F_1","Anampses_lennardi_F_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Anampses_lennardi","Anampses_lennardi_M_1","Anampses_lennardi_M_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Anampses_lineatus","Anampses_lineatus_A_1","Anampses_lineatus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Anampses_lineatus","Anampses_lineatus_J_1","Anampses_lineatus_J_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Anampses_lineatus","Anampses_lineatus_M_1","Anampses_lineatus_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Anampses_melanurus","Anampses_melanurus_F_1","Anampses_melanurus_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Anampses_melanurus","Anampses_melanurus_M_1","Anampses_melanurus_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Anampses_meleagrides","Anampses_meleagrides_F_1","Anampses_meleagrides_F_1","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Anampses_meleagrides","Anampses_meleagrides_fem_147","Anampses_meleagrides_fem_147","YES",1,1,1,0,1,1,1,0,1787.456829,0,1709.65755295912
"Anampses_meleagrides","Anampses_meleagrides_male_150","Anampses_meleagrides_male_150","YES",1,1,1,0,1,1,1,0,1441.156003,0,1406.66460173328
"Anampses_neoguinaicus","Anampses_neoguinaicus_A_1","Anampses_neoguinaicus_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Anampses_neoguinaicus","Anampses_neoguinaicus_J_1","Anampses_neoguinaicus_J_1","YES",0,1,1,0,1,1,0,1,NA,1388.166,1388.166
"Anampses_twistii","Anampses_twistii_13","Anampses_twistii_13","YES",1,1,1,0,1,1,1,0,1617.756546,0,1561.17973913482
"Anampses_twistii","Anampses_twistii_A_1","Anampses_twistii_A_1","NO",1,1,1,0,1,1,0,0,NA,0,NA
"Anampses_twistii","Anampses_twistii_A_2","Anampses_twistii_A_2","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Anarrhichthys_ocellatus","Anarrhichthys_ocellatus_A_1","Anarrhichthys_ocellatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Anarrhichthys_ocellatus","Anarrhichthys_ocellatus_A_2","Anarrhichthys_ocellatus_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Anisotremus_caesius","Anisotremus_caesius_A_1","Anisotremus_caesius_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Anisotremus_davidsonii","Anisotremus_davidsonii_A_1","Anisotremus_davidsonii_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Anisotremus_interruptus","Anisotremus_interruptus_A_1","Anisotremus_interruptus_A_1","NO",0,1,0,0,1,1,0,0,NA,0,NA
"Anisotremus_scapularis","Anisotremus_scapularis_A_1","Anisotremus_scapularis_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Anisotremus_scapularis","Anisotremus_scapularis_A_2","Anisotremus_scapularis_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Anisotremus_surinamensis","Anisotremus_surinamensis_A_1","Anisotremus_surinamensis_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Anisotremus_surinamensis","Anisotremus_surinamensis_J_1","Anisotremus_surinamensis_J_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Anisotremus_taeniatus","Anisotremus_taeniatus_A_1","Anisotremus_taeniatus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Anisotremus_taeniatus","Anisotremus_taeniatus_J_1","Anisotremus_taeniatus_J_1","YES",0,1,0,0,1,1,0,1,NA,1515.865,1515.865
"Anisotremus_virginicus","Anisotremus_virginicus_A_1","Anisotremus_virginicus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Anisotremus_virginicus","Anisotremus_virginicus_J_1","Anisotremus_virginicus_J_1","NO",0,1,0,0,1,1,0,0,NA,0,NA
"Anoplocapros_amygdaloides","Anoplocapros_amygdaloides_F_1","Anoplocapros_amygdaloides_F_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Anoplocapros_amygdaloides","Anoplocapros_amygdaloides_J_1","Anoplocapros_amygdaloides_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Anoplocapros_inermis","Anoplocapros_inermis_F_2","Anoplocapros_inermis_F_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Anoplocapros_inermis","Anoplocapros_inermis_F_3","Anoplocapros_inermis_F_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Anoplocapros_inermis","Anoplocapros_inermis_J_2","Anoplocapros_inermis_J_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Anoplocapros_inermis","Anoplocapros_inermis_M_2","Anoplocapros_inermis_M_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Anoplocapros_lenticularis","Anoplocapros_lenticularis_F_1","Anoplocapros_lenticularis_F_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Anoplocapros_lenticularis","Anoplocapros_lenticularis_J_1","Anoplocapros_lenticularis_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Anoplocapros_lenticularis","Anoplocapros_lenticularis_M_2","Anoplocapros_lenticularis_M_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Anyperodon_leucogrammicus","Anyperodon_leucogrammicus_A_1","Anyperodon_leucogrammicus_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Anyperodon_leucogrammicus","Anyperodon_leucogrammicus_J_1","Anyperodon_leucogrammicus_J_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Aphareus_furca","Aphareus_furca_A_1","Aphareus_furca_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Aphareus_furca","Aphareus_furca_A_2","Aphareus_furca_A_2","NO",0,1,1,0,1,1,0,0,NA,0,NA
"Aphareus_rutilans","Aphareus_rutilans_A_1","Aphareus_rutilans_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Aphareus_rutilans","Aphareus_rutilans_A_2","Aphareus_rutilans_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Aphareus_rutilans","Aphareus_rutilans_A_3","Aphareus_rutilans_A_3","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Aploactisoma_milesii","Aploactisoma_milesii_A_3","Aploactisoma_milesii_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Aplodactylus_arctidens","Aplodactylus_arctidens_A_2","Aplodactylus_arctidens_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Aplodactylus_etheridgii","Aplodactylus_etheridgii_A_2","Aplodactylus_etheridgii_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Aplodactylus_lophodon","Aplodactylus_lophodon_A_2","Aplodactylus_lophodon_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Aplodactylus_lophodon","Aplodactylus_lophodon_J_1","Aplodactylus_lophodon_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Aplodactylus_westralis","Aplodactylus_westralis_A_1","Aplodactylus_westralis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Apogon_atradorsatus","Apogon_atradorsatus_A_1","Apogon_atradorsatus_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Apogon_atricaudus","Apogon_atricaudus_A_1","Apogon_atricaudus_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Apogon_binotatus","Apogon_binotatus_A_2","Apogon_binotatus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Apogon_dovii","Apogon_dovii_A_1","Apogon_dovii_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Apogon_imberbis","Apogon_imberbis_A_1","Apogon_imberbis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Apogon_lachneri","Apogon_lachneri_A_2","Apogon_lachneri_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Apogon_maculatus","Apogon_maculatus_A_1","Apogon_maculatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Apogon_pacificus","Apogon_pacificus_A_1","Apogon_pacificus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
